id,titulo,año,duracion (min),pais,direccion,guion,musica,fotografia,productora,reparto,genero,sinopsis,nota,votaciones,web
306892.0,Yesenia (TV Series),1987.0,60.0,México,['Julio Castillo'],['Luis Reyes de la Maza (Historia: Yolanda Vargas Dulché)'],['NA'],['NA'],['Televisa S.A. de C.V.'],"['Adela Noriega', 'Luis Uribe', 'Ofelia Guilmain', 'Rafael Baledón', 'Norma Herrera', 'Marisa de Lille', 'Rosario Gálvez', 'Raúl Román', 'Mónica Miguel', 'Tony Carbajal', 'Juan Carlos Bonet', 'Noe Murayama', 'Héctor Tellez', 'Patricia Bernal', 'José Ángel García', 'Martha Zamora', 'Rosario Zúñiga', 'Martha Papadimitrioli']","[['Serie de TV'], ['Drama'], ['Romance']]","20 Episodios. Yesenia es una hermosa gitana que vive diversas situaciones en un camino sin rumbo fijo en compañía de su caravana. En uno de sus tantos paseos conoce al militar Oswaldo Moncada (Luis Uribe) y se enamoran. Ahora tendrán que demostrar que su amor es más fuerte que las diferencias y los prejuicios sociales que los separan, como la oposición de Rashay el patriarca de los gitanos, quien se opone a la relación porque el joven militar no pertenece a la tribu gitana.
Magenta es la madre de Yesenia. Ella guarda un secreto: Yesenia no es su verdadera hija, ya que recién nacida se la regaló un importante señor adinerado con la condición de que se la llevara lejos. Él es Julio, quien vive con su esposa Amparo y cuya hija Marisela quedó embarazada sin estar casada y él para evitar el escándalo regaló a la bebé.
Posteriormente Marisela tuvo otra hija, Luisita, quien está enferma del corazón. Ella se compromete con Oswaldo después de que perdiera contacto con Yesenia. A Oswaldo lo habían mandado a una misión, ella prometió esperarlo y él volverla a buscar. Sin embargo, por desafortunados incidentes no se vuelven a ver.
Yesenia, deprimida, se compromete con Bardo, un gitano de la caravana que siempre ha estado enamorado de ella, pero su amor no es correspondido. Luisita descubre que tiene una media hermana y es Yesenia, el verdadero amor de Oswaldo. Así mismo Marisela descubre que la gitanita es su hija y la reconoce como tal. Finalmente Luisa ya muy enferma descubrirá que Oswaldo sólo ama a Yesenia y les dejará el camino libre para que puedan amarse libremente. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film306892.html
411914.0,Yesenia (TV Series),1970.0,30.0,México,['Fernando Wagner'],['Guillermo de la Parra (Historia: Yolanda Vargas Dulché)'],['NA'],['NA'],['Telesistema Mexicano S.A.'],"['Fanny Cano', 'Jorge Lavat', 'María Teresa Rivas', 'Alicia Rodríguez', 'Irma Lozano', 'Juan Ferrara', 'María Douglas', 'Augusto Benedico', 'Magda Guzmán', 'Raúl ""Chato"" Padilla', 'Tony Carbajal', 'Oscar Morelli', 'Lupita Lara', 'Carlos Alonso', 'Luis Aragón', 'Miguel Manzano', 'Karina Duprez', 'Jorge Castillo', 'María Rivas', 'Jorge Mateos', 'Carmen Cortés']","[['Serie de TV'], ['Drama'], ['Romance']]","Yesenia es una bella muchacha gitana, quien vive en una caravana con su madre Magenta. Bardo es otro muchacho gitano quien está enamorado de ella, pero Yesenia no le corresponde. Un día en un pueblo cercano Yesenia conoce a un militar juarista, el Capitán Oswaldo Leroux, quien admirado por su belleza trata de besarla a la fuerza, sin embargo ésta lo abofetea y le roba su porta monedas. Osvaldo decide recuperarlo y acude a la caravana, donde Yesenia finalmente se lo entrega y le lee las cartas. Éstas dicen que se enamorará profundamente de una mujer y ella de él, pero habrá muchos obstáculos que tendrán que sortear para estar juntos. Yesenia y Oswaldo se siguen viendo, y después de todos los ires y venires se enamoran perdidamente.
Magenta esconde un secreto, y decide que ha llegado el momento de decirle la verdad a Yesenia sobre su origen cuando ella y Oswaldo quieren contraer matrimonio, pero el patriarca gitano se opone pues Oswaldo no es gitano. Magenta le cuenta la verdad al patriarca: Yesenia no es gitana, pues le fue entregada por un cristiano blanco recién nacida. Finalmente el patriarca accede a que se casen, pero sólo si es bajo las leyes gitanas.
Yesenia y Oswaldo son muy felices hasta que a él le encomiendan una misión. Le envía a Yesenia un mensajero con dinero y una carta explicándole que volverá por ella, pero el mensajero es asesinado en el camino y la carta nunca llega. A Oswaldo lo meten a la cárcel, y Yesenia creyendo que la abandonó, se va con su caravana y acepta la propuesta de matrimonio que le hace Bardo.
Sin embargo, Oswaldo es liberado y busca a Yesenia, pero le dicen que se ha marchado, tal vez para siempre. Oswaldo, por medio de su padrino Román conoce a Luisita, una joven adinerada pero enferma del corazón, que se enamora de él. Oswaldo le propone matrimonio sin estar enamorado.
Luisita vive con su madre Marisela y sus abuelos Julio y Amparo. Julio y Marisela también esconden un secreto, que se relaciona con Yesenia y que será determinante para su futuro y su felicidad. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film411914.html
668657.0,Yesenia,1971.0,121.0,México,['Alfredo B. Crevenna'],"['Yolanda Vargas Dulché', 'Julio Alejandro (Historia: Yolanda Vargas Dulché)']",['Sergio Guerrero'],['José Ortiz Ramos'],['Películas Latinoamericanas S.A. / Películas Rodríguez / Producciones Guillermo de la Parra'],"['Jacqueline Andere', 'Jorge Lavat', 'Irma Lozano', 'Juan Gallardo', 'Óscar Morelli', 'Pilar Sen', 'Isabela Corona', 'Claudia Martell', 'Alicia Rodríguez', 'Augusto Benedico', 'Víctor Alcocer', 'José Baviera', 'Rosa Furman', 'Maria Wagner', 'Fernando Soler', 'Queta Lavat', 'Jesús Gómez', 'Aurora Alonso', 'Carlos León', 'Armando Acosta', 'Victorio Blanco']","[['Drama'], ['Romance']]","Yesenia se había criado entre gitanos pero su madre era blanca. Obligada por las circunstancias (y sus padres) se vió en la necesidad de dársela a una vieja gitana a quien Yesenia creía su abuela. El amor a un soldado, la decepción y otros malentendidos revelan la verdad oculta. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film668657.html
298150.0,Yessongs,1975.0,72.0,Estados Unidos,['Peter Neal'],['NA'],['Yes'],"['Brian Grainger', 'Ian McMillan', 'Richard Stanley', 'Anthony Stern']",['AIOK Pictures'],['Documentary'],[['Documental']],Documental sobre el triple vinilo en directo con los grandes éxitos del grupo musical Yes. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film298150.html
291290.0,Vchera,1988.0,84.0,Bulgaria,['Ivan Andonov'],['Vlado Daverov'],['Kiril Marichkov'],['Krasimir Kostov'],['NA'],"['Hristo Shopov', 'Georgi Staykov', 'Sofiya Kuzeva', 'Svetla Todorova', 'Georgi Rusev', 'Nikola Rudarov', 'Stoyan Aleksiev', 'Krasimir Rankov', 'Pavel Popandov', 'Maria Stefanova', 'Petar Popyordanov']",[['Drama']],"A finales de los 60 triunfaban los Beatles y los Rolling, era la época de la revolución sexual. Todo esto tuvo su eco en una escuela de inglés en Bulgaria. El orden de la escuela provoca una protesta de los estudiantes debido a las cuadriculadas mentes de los profesores. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film291290.html
476862.0,Yesterday,2004.0,96.0,Sudáfrica,['Darrell James Roodt'],['Darrell James Roodt'],['Madala Kunene'],['Michael Brierley'],['HBO Films / Videovision Entertainment'],"['Leleti Khumalo', 'Lihle Mvlase', 'Kenneth Kambule', 'Harriet Lehabe', 'Camilla Walkerer', 'Nandi Nyembe']",[['Drama']],"Después de caer enferma, Yesterday descubre que tiene SIDA. Casada y con una niña pequeña, se enfrentará al desafío que le ha tocado vivir, ilusionada con querer ver a su hija ir a la escuela. (FILMAFFINITY)","7,2",281.0,https://www.filmaffinity.com/es/film476862.html
702433.0,Yesterday,1985.0,87.0,Polonia,['Radoslaw Piwowarski'],['Radoslaw Piwowarski'],['Jerzy Matula (Canciones: The Beatles)'],['Witold Adamek'],['Zespol Filmowy'],"['Piotrz Siwkiewicz', 'Anna Kazmierczak', 'Andrzej Zielinski', 'Krystyna Feldman', 'Henryk Bista', 'Waldemar Ignaczak', 'Krzysztof Majchrzak']","[['Comedia'], ['Drama'], ['Musical']]","En los años sesenta, un grupo de jóvenes de un instituto de una pequeña población de la Polonia comunista decide formar una banda de música con la intención de tocar canciones de ""The Beatles"" en un concierto durante la fiesta de graduación. Como no tienen amplificadores, deciden improvisar con el equipo. (FILMAFFINITY)","6,6",90.0,https://www.filmaffinity.com/es/film702433.html
739527.0,Yesterday,2002.0,121.0,Corea del Sur,['Jeon Yun-su'],['Jeon Yun-su'],['NA'],['Han-cheol Jeong'],['Miracin Korea Film Company. Distribuida por CJ Entertainment'],"['Seung-woo Kim', 'Seon-a Kim', 'Yunjin Kim', 'Min-su Choi', 'So-yeong Jeong']","[['Ciencia ficción'], ['Acción'], ['Thriller']]","1990. Un gran número de niños desaparecen repentinamente de forma misteriosa. Al mismo tiempo, el ministerio de defensa selecciona un grupo de científicos para realizar unos experimentos en secreto. 30 años después, en el año 2020, con las dos coreas reunificadas, varios de los científicos que participaron en los experimentos aparecen asesinados. Una unidad especial de la policía, formada por los mejores agentes de corea del norte y del sur, son asignados a la investigación de los asesinatos. El asesino, lejos de esconderse, empieza a intensificar sus apariciones... (FILMAFFINITY)","3,9",149.0,https://www.filmaffinity.com/es/film739527.html
953568.0,Lung fung dau (Yesterday Once More),2004.0,98.0,Hong Kong,['Johnnie To'],"['Kin Yee Au', 'The Hermit']","['Chung Chi Wing', 'Ben Cheung']",['Cheng Siu Keung'],['Milky Way Image Company / Media Asia Films / Sil-Metropole Organisation / Newlink Development'],"['Andy Lau', 'Sammi Cheng', 'Jenny Hu', 'Carl Ng', 'Wong Chun', 'Shiu Hung Hui', 'Gordon Lam', 'Courtney Wu', 'Teddy Lin', 'Chi-Shing Chiu', 'Ronald Yan', 'Shing-cheong Li', 'Ping Han']","[['Romance'], ['Comedia'], ['Thriller']]","El señor y la señora To son una pareja de ladrones profesionales, ciudadanos de Hong Kong, que se divorciaron por desacuerdos a la hora de repartir un botín. Ahora ella va a contraer matrimonio con el hijo de un millonario pero su futura suegra sospecha de su pasado y cree que ésta solo se casa por un único interés, la joya de la familia, un collar de rubíes. (FILMAFFINITY)","6,2",72.0,https://www.filmaffinity.com/es/film953568.html
708022.0,Yesterday Was a Lie,2008.0,89.0,Estados Unidos,['James Kerwin'],['James Kerwin'],['Kristopher Carter'],['Jason Cochard (B&W)'],['Helicon Arts Cooperative / Kerwin Productions / Masterson Entertainment'],"['Kipleigh Brown', 'Chase Masterson', 'John Newton', 'Mik Scriba', 'Nathan Mobley', 'Warren Davis', 'Megan Henning', 'Jennifer Slimko']","[['Drama'], ['Intriga'], ['Romance']]",La fuerza más poderosa en el universo se encuentra en las profundidades del corazón humano... (FILMAFFINITY),,,https://www.filmaffinity.com/es/film708022.html
858537.0,Yesterday Was the Day We Died (S),2016.0,,Canadá,"['Krit Komkrichwarakool', 'Andres Toro']",['Krit Komkrichwarakool'],"['Samuel Kim', 'Blake Matthew']",['David Yao'],['NA'],"['Blair Penner', 'Kristopher Nielsen', 'Yvonne Chapman']","[['Drama'], ['Intriga']]",,,,https://www.filmaffinity.com/es/film858537.html
177250.0,Yeter,1988.0,,Turquía,['Yavuz Figenli'],['Safa Önal'],['NA'],['Sedat Ülker'],['Topkapi Film'],"['Mahmut Tuncer', 'Cengiz Sezici', 'Arzu Aydin', 'Zeki Göker', 'Yasemin Türe', 'Ülkü Ülker', 'Volkan Baskurt']",[['Drama']],,,,https://www.filmaffinity.com/es/film177250.html
962894.0,Yeti: A Love Story,2006.0,70.0,Estados Unidos,['Adam Deyoe'],"['Adam Deyoe', 'Eric Gosselin', 'Jim Martin', 'Moses Roth']",['Scott Friedman'],"['Adam Deyoe', 'Eric Gosselin']",['Pratt Ratt Production'],"['Adam Balivet', 'Rachel Berliner', 'Brie Bouslaugh', 'Konrad Brattke', 'Adam Malamut', 'Laura Glascott', 'Jim Martin', 'Loren Mash']",[['Terror']],"Cinco universitarios se marchan de viaje de cámping, y descubren un horrible secreto. Sin posibilidad de volver a casa tras el brutal asesinato de uno de sus amigos, el grupo debe combatir a una secta maligna y a un voraz yeti gay. Sin embargo el yeti podría no ser tan malo al fin y al cabo. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film962894.html
558458.0,"Yeti, il gigante del 20 secolo",1977.0,96.0,Italia,['Gianfranco Parolini'],"['Mario di Nardo', 'Gianfranco Parolini']",['Sante Maria Romitelli'],['Sandro Mancori'],['Stefano Film'],"['Antonella Interlenghi', 'Mimmo Craig', 'Jim Sullivan', 'Tony Kendall', 'Edoardo Faieta', 'John Stacy', 'Stelio Candelli', 'Loris Bazzocchi']","[['Terror'], ['Fantástico']]","Una expedición encuentra un Yeti de varios metros de altura congelado desde hace 1000 años en el hielo a causa de las glaciaciones. Cuando es reanimado y devuelto a la vida, un empresario sin escrúpulos lo utiliza como reclamo publicitario, llevándolo a la gran ciudad. (FILMAFFINITY)","2,7",27.0,https://www.filmaffinity.com/es/film558458.html
348266.0,Yeti: Curse of the Snow Demon (TV),2008.0,87.0,Estados Unidos,['Paul Ziller'],['Rafael Jordan (Historia: Mark L. Lester)'],['Michael Richard Plowman'],['Curtis Petersen'],['Coproducción USA-Canadá; American World Pictures (AWP) / Reel Entertainment / Braeburn Entertainment / Snow Demon Productions'],"['Carly Pope', 'Elfina Luk', 'Marc Menard', 'Peter DeLuise', 'Crystal Lowe', ""Adam O'Byrne"", 'Brandon Jay McLaren', 'Ed Marinaro', 'Taras Kostyuk', 'Ona Grauer', 'Kris Pope', 'Viv Leacock', 'Sean Bell']","[['Terror'], ['Aventuras'], ['Fantástico']]","Sobrevivir al accidente fue sólo el comienzo de una pesadilla para un grupo de jóvenes, que tras estrellarse su avión en la cordillera del Himalaya, se deberán enfrentar a un grupo de voraces yetis hambrientos, que viven escondidos en las montañas. (FILMAFFINITY)","1,9",326.0,https://www.filmaffinity.com/es/film348266.html
289211.0,Yeva,2017.0,94.0,Armenia,['Anahit Abad'],['Anahit Abad'],['NA'],['NA'],['Coproducción Armenia-Irán; National Cinema Centre of Armenia / Farabi Cinema Foundation'],"['Narine Grigoryan', 'Shant Hovhannisyan', 'Marjan Avetisyan', 'Rozi Avetisyan', 'Sergey Tovmasyan', 'Vrezh Qasuni', 'Tigran Davtyan', 'Nanor Petrosyan', 'Evelina Adamyan', 'Marat Davtyan']",[['Drama']],"Yeva es una joven que se escapa de sus influyentes suegros con su hija Nareh, después de la trágica muerte de su marido y se refugia en una de las aldeas de Karabakh, Armenia. (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film289211.html
768522.0,Yevadu,2014.0,166.0,India,['Vamsi Paidipally'],"['Ashwin', 'Hari', 'Vamsi Paidipally', 'Abburi Ravi']",['Devi Sri Prasad'],['Chota K. Naidu'],['Sri Venkateswara Creations'],"['Ram Charan', 'Allu Arjun', 'Shruti K. Haasan', 'Amy Jackson', 'Kajal Agarwal', 'Jayasudha', 'Sai Kumar', 'Srinivasa Rao Kota', 'Brahmanandam', 'Rahul Dev']","[['Acción'], ['Thriller']]","Sathya despierta de un coma para vengarse de un mafioso llamado Bhai, que asesino a su mujer Deepthi. Pero la búsqueda será difícil puesto que Bhai cambio su rostro mediante cirugía...(FILMAFFINITY)",,,https://www.filmaffinity.com/es/film768522.html
889115.0,Yéyamba Wandzé Mdrou Ndo?,2000.0,55.0,Comores,['Arsin'],['NA'],['NA'],['Arsin'],['HMZ Productions'],"['Roukia Saïd', 'Arsin Soiby', 'Zali Hamadi', 'Djimba', 'Abderemane Djimby', 'Laher', 'Youssouf Msa', 'Jacqueline Abdillah']",[['Drama']],Primer filme en la historia de Comores. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film889115.html
324780.0,Yggdrasill: Whose Roots Are Stars in the Human Mind (S),1997.0,17.0,Estados Unidos,['Stan Brakhage'],['NA'],['NA'],['NA'],['NA'],['Documentary'],[['Documental']],"Según Marilyn Brakhage, ""panegírico a la existencia terrena, con insinuaciones, quizá, de inmortalidad"". (FILMAFFINITY)",,,https://www.filmaffinity.com/es/film324780.html
652532.0,Yi Wei (S),2011.0,3.0,Reino Unido,['Guy Sherwin'],['Guy Sherwin'],['Película muda'],['Guy Sherwin (B&W)'],['NA'],['Documentary'],[['Documental']],Yi Wei es el nombre que me puso mi socia china Lynn. La película se hizo en un solo plano con la cámara en posición vertical y Lynn en horizontal. (FILMAFFINITY),,,https://www.filmaffinity.com/es/film652532.html
243213.0,Yi Yi,2000.0,173.0,Taiwán,['Edward Yang'],['Edward Yang'],['Peng Kai-Li'],['Yang Wei-Han'],['Coproducción Taiwán-Japón; AtomFilms / Basara Pictures / Pony Canyon'],"['Wu Nien-Jen', 'Elaine Jin', 'Kelly Lee', 'Jonathan Chang', 'Issei Ogata', 'Chen Hsi-Sheng', 'Ko Su-Yun', 'Tao Chuan-Cheng', 'Hsiao Shu-Shen', 'Tsen Hsin-Yi', 'Hsu Shu-Yuan']","[['Comedia'], ['Drama']]","NJ Jian, su esposa Min-Min y sus dos hijos forman una típica familia de clase media, que comparte su apartamento en Taipei con la anciana madre de Min-Min. NJ tiene 45 años y trabaja como socio en una empresa informática que el año anterior obtuvo importantes beneficios, pero que pronto podría quebrar si no cambia de estrategia. Las cosas empiezan a ir mal para los Jian cuando el hermano de Min-Min, Ah-Di, se casa. De alguna manera entre todos los problemas que tienen deben aprender lo hermosa que es la vida y cómo hay que cuidarla, sea cual sea la situación que nos toque vivir. (FILMAFFINITY)","7,6",1.624,https://www.filmaffinity.com/es/film243213.html
762641.0,Yichuan zhenzhu,1926.0,100.0,China,['Li Zeyuang'],['Yao Hou (Novela: Guy de Maupassant)'],['Película Muda'],['(B&W)'],['NA'],"['Xiadian Lei', 'Xiandian Lei', 'Hangou Liu', 'Hanjun Liu', 'Jiqun Liu', 'Shaomei Xing', 'Qiqi Zhai']",[['Drama']],"Basada en la historia ""El collar"" de Guy de Maupassant. Esta es una de las  películas Chinas más antiguas que se conserva: Una esposa toma prestado un collar para una fiesta, posteriormente le es robado. Su marido malversa fondos para pagar la pérdida, pero es descubierto y arrestado. Con un alto presupuesto, la película también ofrece una fascinante mirada a la rica y occidentalizada vida en la Shanghai de los años 20.",,,https://www.filmaffinity.com/es/film762641.html
766564.0,Yiddish Connection,1986.0,81.0,Francia,['Paul Boujenah'],"['Charles Aznavour', 'Didier Kaminka']",['Georges Garvarentz'],['Yves Dahan'],['AFC / FR3 Films Production / Union Générale Cinématographique (UGC) / Top n°1 / Sofica Cinergie'],"['Charles Aznavour', 'Ugo Tognazzi', 'André Dussollier', 'Vincent Lindon', 'Charly Chemouny', 'Roland Blanche', 'Jean-Claude Dauphin', 'Jean-Pierre Castaldi', 'Alicia Alonso', 'Anne Berger', 'Robert Bahr', 'Patrick Cauderlier']",[['Comedia']],,,,https://www.filmaffinity.com/es/film766564.html
