id_envio,fecha_envio,origen,destino,peso_kg,tipo_envio,estado
1663,2025-05-01,Toledo,Vigo,40.86,estandar,en camino
1664,2025-05-27,Granada,Zaragoza,25.35,express,en camino
1665,2025-05-04,Zaragoza,Barcelona,48.56,express,entregado
1666,2025-05-07,Toledo,Valencia,25.46,estandar,en reparto
1667,2025-05-11,Granada,Barcelona,8.26,estandar,en camino
1668,2025-05-02,Vigo,Zaragoza,-3.74,express,en reparto
1669,2025-05-06,Toledo,Madrid,43.01,estandar,en camino
1670,2025-05-26,Toledo,Malaga,26.53,express,en camino
1671,2025-05-11,Malaga,Granada,23.03,estandar,entregado
1672,2025-05-05,Granada,Zaragoza,45.79,estandar,entregado
1673,2025-05-15,Bilbao,Valencia,24.8,express,entregado
1674,2025-05-14,Toledo,Madrid,33.95,estandar,entregado
1675,2025-05-06,Malaga,Zaragoza,-2.98,estandar,entregado
1676,2025-05-27,Malaga,Granada,23.59,estandar,en reparto
1677,2025-05-15,Malaga,Vigo,-3.46,express,entregado
1678,2025-05-17,Vigo,Valencia,41.12,express,entregado
1679,2025-05-10,Toledo,Granada,26.55,estandar,en reparto
1680,2025-05-06,Sevilla,Granada,28.39,estandar,en camino
1681,2025-05-08,Sevilla,Valencia,39.43,express,entregado
1682,2025-05-13,Granada,Barcelona,22.11,estandar,entregado
1683,2025-05-04,Vigo,Granada,,express,en reparto
1684,2025-05-04,Zaragoza,Granada,13.63,express,en reparto
1685,2025-05-12,Valencia,Vigo,-1.11,estandar,en camino
1686,2025-05-08,Vigo,Toledo,22.99,estandar,en camino
1687,2025-05-26,Valencia,Barcelona,19.04,express,en reparto
1688,2025-05-03,Granada,Bilbao,38.07,express,entregado
1689,2025-05-22,Malaga,Granada,0.31,estandar,en reparto
1690,2025-05-22,Barcelona,Zaragoza,4.57,estandar,en reparto
1691,2025-05-19,Valencia,Barcelona,17.62,express,en camino
1692,2025-05-23,Zaragoza,Bilbao,4.77,estandar,en camino
1693,2025-05-22,Toledo,Vigo,15.77,estandar,en camino
1694,2025-05-29,Zaragoza,Malaga,20.63,express,en camino
1695,2025-05-04,Granada,Malaga,7.33,express,en reparto
1696,2025-05-23,Valencia,Vigo,10.16,estandar,en reparto
1697,2025-05-11,Barcelona,Valencia,46.56,estandar,en reparto
1698,2025-05-03,Valencia,Granada,21.11,estandar,entregado
1699,2025-05-07,Vigo,Valencia,43.79,estandar,en reparto
1700,2025-05-31,Valencia,Toledo,34.55,estandar,entregado
1701,2025-05-29,Barcelona,Sevilla,26.8,estandar,en camino
1702,2025-05-02,Madrid,Toledo,,express,en camino
1703,2025-05-27,Valencia,Madrid,42.83,estandar,en camino
1704,2025-05-19,Toledo,Zaragoza,12.53,estandar,en reparto
1705,2025-05-22,Bilbao,Toledo,33.84,express,entregado
1706,2025-05-14,Valencia,Madrid,15.36,express,en camino
1707,2025-05-01,Vigo,Barcelona,18.77,estandar,en camino
1708,2025-05-02,Sevilla,Valencia,3.07,express,en camino
1709,2025-05-25,Barcelona,Bilbao,27.17,estandar,entregado
1710,2025-05-05,Bilbao,Vigo,32.95,estandar,en reparto
1711,2025-05-29,Sevilla,Madrid,3.79,express,en camino
1712,2025-05-18,Vigo,Malaga,20.44,estandar,en camino
1713,2025-05-06,Madrid,Zaragoza,-4.35,estandar,entregado
1714,2025-05-28,Malaga,Vigo,6.2,estandar,entregado
1715,2025-05-29,Barcelona,Toledo,30.79,express,en reparto
1716,2025-05-11,Zaragoza,Toledo,49.41,estandar,en camino
1717,2025-05-16,Granada,Toledo,11.43,express,en reparto
1718,2025-05-18,Vigo,Granada,35.81,estandar,en reparto
1719,2025-05-01,Madrid,Valencia,4.65,express,en camino
1720,2025-05-22,Vigo,Madrid,5.25,express,en camino
1721,2025-05-17,Toledo,Granada,-1.23,express,en camino
1722,2025-05-04,Sevilla,Madrid,22.3,express,entregado
1723,2025-05-29,Barcelona,Sevilla,4.12,express,en reparto
1724,2025-05-20,Zaragoza,Malaga,18.51,estandar,en camino
1725,2025-05-30,Malaga,Vigo,28.45,estandar,entregado
1726,2025-05-16,Granada,Madrid,16.22,express,en reparto
1727,2025-05-03,Madrid,Valencia,1.18,express,entregado
1728,2025-05-18,Valencia,Barcelona,39.79,express,en reparto
1729,2025-05-25,Malaga,Bilbao,34.06,express,en camino
1730,2025-05-27,Barcelona,Sevilla,25.52,express,en camino
1731,2025-05-28,Bilbao,Toledo,26.75,estandar,entregado
1732,2025-05-22,Sevilla,Granada,27.49,express,en camino
1733,2025-05-10,Barcelona,Malaga,34.26,express,entregado
1734,2025-05-23,Zaragoza,Granada,30.67,express,en reparto
1735,2025-05-17,Madrid,Granada,9.35,express,en camino
1736,2025-05-12,Toledo,Granada,49.22,express,entregado
1737,2025-05-02,Granada,Barcelona,47.29,express,en reparto
1738,2025-05-07,Sevilla,Barcelona,6.02,estandar,en reparto
1739,2025-05-10,Granada,Bilbao,14.13,estandar,en reparto
1740,2025-05-04,Granada,Zaragoza,-6.72,express,entregado
1741,2025-05-02,Sevilla,Bilbao,-7.43,express,en reparto
1742,2025-05-09,Zaragoza,Malaga,25.15,estandar,entregado
1743,2025-05-05,Madrid,Granada,12.43,estandar,en reparto
1744,2025-05-06,Valencia,Granada,9.67,estandar,entregado
1745,2025-05-06,Zaragoza,Bilbao,-0.26,express,en camino
1746,2025-05-07,Malaga,Sevilla,3.1,express,en camino
1747,2025-05-23,Barcelona,Sevilla,36.52,express,en reparto
1748,2025-05-11,Bilbao,Madrid,4.28,estandar,entregado
1749,2025-05-01,Malaga,Toledo,44.63,express,entregado
1750,2025-05-11,Bilbao,Sevilla,13.57,express,en reparto
1751,2025-05-26,Toledo,Sevilla,34.57,express,en camino
1752,2025-05-31,Madrid,Malaga,44.11,estandar,en reparto
1753,2025-05-29,Zaragoza,Granada,12.6,express,en reparto
1754,2025-05-03,Zaragoza,Granada,-5.93,estandar,en camino
1755,2025-05-28,Barcelona,Granada,9.4,estandar,en camino
1756,2025-05-29,Granada,Barcelona,-8.99,estandar,entregado
1757,2025-05-18,Sevilla,Madrid,9.32,estandar,en reparto
1758,2025-05-09,Bilbao,Toledo,14.1,estandar,entregado
1759,2025-05-23,Bilbao,Sevilla,15.77,express,en camino
1760,2025-05-22,Bilbao,Sevilla,28.2,express,en camino
1761,2025-05-23,Madrid,Zaragoza,17.16,estandar,entregado
1762,2025-05-13,Valencia,Malaga,1.29,estandar,en reparto
1763,2025-05-22,Granada,Valencia,29.82,estandar,entregado
1764,,Zaragoza,Barcelona,30.61,estandar,en camino
1765,2025-05-19,Barcelona,Vigo,27.24,express,en camino
1766,2025-05-19,Valencia,Sevilla,4.3,express,en camino
1767,2025-05-10,Granada,Zaragoza,49.77,estandar,en camino
1768,2025-05-31,Vigo,Sevilla,43.0,estandar,en camino
1769,2025-05-09,Zaragoza,Malaga,43.1,express,en camino
1770,2025/05/14,Zaragoza,Madrid,37.44,estandar,en camino
1771,2025-05-15,Madrid,Malaga,4.14,estandar,entregado
1772,2025-05-06,Vigo,Madrid,2.64,express,en reparto
1773,,Valencia,Barcelona,-4.65,estandar,entregado
1774,2025-05-04,Sevilla,Valencia,3.77,estandar,en camino
1775,2025-05-01,Valencia,Granada,0.72,estandar,entregado
1776,2025-05-12,Madrid,Vigo,23.47,express,en reparto
1777,,Madrid,Sevilla,11.7,express,entregado
1778,2025-05-15,Madrid,Malaga,-6.23,express,en camino
1779,2025-05-02,Malaga,Sevilla,33.56,estandar,en camino
1780,2025-05-24,Vigo,Malaga,42.23,estandar,en camino
1781,2025-05-26,Vigo,Toledo,44.77,express,en camino
1782,2025-05-21,Granada,Valencia,-1.56,estandar,en camino
1783,2025-05-22,Valencia,Malaga,-0.18,express,en camino
1784,2025-05-02,Toledo,Madrid,27.89,estandar,en reparto
1785,2025-05-14,Madrid,Barcelona,45.78,express,en reparto
1786,2025-05-31,Madrid,Vigo,29.21,express,en camino
1787,2025-05-06,Vigo,Bilbao,16.48,express,entregado
1788,2025-05-26,Malaga,Madrid,42.08,express,entregado
1789,2025-05-24,Malaga,Granada,16.44,express,entregado
1790,2025-05-03,Granada,Sevilla,12.54,express,entregado
1791,2025-05-25,Vigo,Toledo,8.47,express,en reparto
1792,2025-05-10,Toledo,Malaga,18.22,estandar,en camino
1793,2025-05-08,Granada,Malaga,-7.21,estandar,en reparto
1794,2025-05-25,Vigo,Barcelona,47.01,estandar,en camino
1795,2025-05-02,Barcelona,Vigo,-5.04,express,en camino
1796,2025-05-12,Granada,Zaragoza,-9.68,estandar,en reparto
1797,2025-05-31,Granada,Zaragoza,43.0,express,en reparto
1798,2025-05-06,Barcelona,Zaragoza,3.27,express,entregado
1799,2025-05-25,Madrid,Granada,2.61,estandar,entregado
1800,2025-05-31,Toledo,Sevilla,16.21,estandar,en reparto
1801,2025-05-16,Sevilla,Bilbao,48.13,express,en camino
1802,2025-05-14,Madrid,Valencia,-4.21,express,en reparto
1803,2025-05-10,Bilbao,Vigo,12.19,express,entregado
1804,2025-05-08,Barcelona,Valencia,4.41,express,en camino
1805,2025-05-12,Toledo,Malaga,28.16,estandar,en camino
1806,2025-05-13,Granada,Sevilla,17.88,express,en camino
1807,2025-05-23,Toledo,Malaga,42.93,estandar,en reparto
1808,2025-05-28,Sevilla,Zaragoza,20.94,express,en reparto
1809,2025-05-25,Bilbao,Vigo,31.18,estandar,entregado
1810,2025-05-12,Barcelona,Vigo,22.51,express,en camino
1811,2025-05-25,Zaragoza,Bilbao,31.8,estandar,en reparto
1812,2025-05-12,Bilbao,Vigo,-2.4,estandar,en reparto
1813,2025-05-01,Zaragoza,Valencia,9.18,estandar,en reparto
1814,2025-05-04,Barcelona,Granada,3.87,express,entregado
1815,2025-05-28,Valencia,Madrid,9.23,express,en reparto
1816,2025-05-02,Valencia,Toledo,1.47,estandar,en camino
1817,2025-05-16,Bilbao,Barcelona,-6.52,express,en reparto
1818,2025-05-21,Sevilla,Malaga,-1.92,express,en reparto
1819,2025-05-26,Malaga,Madrid,38.24,estandar,entregado
1820,2025-05-21,Vigo,Toledo,43.7,estandar,en reparto
1821,2025-05-23,Granada,Sevilla,24.1,estandar,en camino
1822,2025-05-07,Vigo,Bilbao,33.25,express,entregado
1823,2025-05-13,Valencia,Toledo,44.41,estandar,entregado
1824,2025-05-02,Barcelona,Malaga,28.87,express,entregado
1825,2025-05-15,Valencia,Toledo,40.33,estandar,en reparto
1826,2025-05-02,Sevilla,Bilbao,26.06,estandar,en reparto
1827,2025-05-12,Valencia,Barcelona,22.43,express,en reparto
1828,2025-05-19,Malaga,Sevilla,44.25,estandar,entregado
1829,2025-05-20,Madrid,Bilbao,14.52,express,en reparto
1830,,Sevilla,Malaga,15.32,express,entregado
1831,2025-05-29,Granada,Malaga,32.27,express,en camino
1832,2025-05-14,Granada,Valencia,7.49,estandar,en reparto
1833,2025-05-04,Sevilla,Bilbao,-3.64,estandar,entregado
1834,2025-05-31,Granada,Toledo,11.06,express,entregado
1835,2025-05-10,Sevilla,Madrid,38.37,estandar,en reparto
1836,2025-05-04,Valencia,Toledo,34.21,express,entregado
1837,2025-05-27,Granada,Bilbao,17.59,estandar,en reparto
1838,2025-05-15,Valencia,Vigo,37.56,estandar,entregado
1839,2025-05-31,Bilbao,Madrid,7.58,estandar,entregado
1840,2025-05-20,Madrid,Malaga,28.8,express,en reparto
1841,2025-05-03,Barcelona,Vigo,37.79,express,en reparto
1842,2025-05-18,Granada,Sevilla,16.36,express,en camino
1843,2025-05-09,Granada,Vigo,46.16,estandar,en camino
1844,2025-05-22,Sevilla,Bilbao,28.38,estandar,en reparto
1845,2025-05-29,Bilbao,Valencia,30.19,estandar,en reparto
1846,2025-05-02,Zaragoza,Valencia,23.69,estandar,entregado
1847,2025-05-01,Bilbao,Barcelona,0.6,estandar,entregado
1848,2025-05-05,Malaga,Vigo,30.09,estandar,en reparto
1849,2025-05-20,Valencia,Malaga,-6.82,estandar,entregado
1850,2025-05-02,Sevilla,Bilbao,22.74,estandar,en camino
1851,2025-05-08,Barcelona,Valencia,24.67,express,entregado
1852,2025-05-23,Sevilla,Toledo,37.73,estandar,en reparto
1853,2025-05-14,Madrid,Sevilla,40.51,estandar,en camino
1854,2025-05-23,Granada,Sevilla,8.03,express,entregado
1855,2025-05-30,Toledo,Granada,24.61,express,entregado
1856,2025-05-18,Vigo,Valencia,9.26,estandar,en reparto
1857,2025-05-07,Bilbao,Barcelona,-9.23,estandar,entregado
1858,2025-05-10,Valencia,Madrid,-5.03,estandar,entregado
1859,2025-05-10,Barcelona,Valencia,27.64,estandar,entregado
1860,2025-05-04,Sevilla,Madrid,37.68,estandar,en reparto
1861,2025-05-04,Madrid,Bilbao,37.85,estandar,entregado
1862,2025-05-05,Granada,Toledo,24.75,estandar,en reparto
1863,2025-05-08,Barcelona,Bilbao,5.43,express,en reparto
1864,2025-05-31,Madrid,Barcelona,-7.25,estandar,en camino
1865,2025-05-21,Bilbao,Sevilla,21.31,estandar,en camino
1866,2025-05-26,Barcelona,Zaragoza,16.2,estandar,en reparto
1867,2025-05-12,Bilbao,Valencia,0.9,estandar,entregado
1868,2025-05-02,Granada,Valencia,40.36,express,en camino
1869,2025-05-09,Barcelona,Malaga,46.52,express,en reparto
1870,2025-05-30,Sevilla,Bilbao,27.58,estandar,entregado
1871,2025-05-22,Granada,Sevilla,16.63,estandar,entregado
1872,2025-05-30,Granada,Toledo,49.01,estandar,entregado
1873,2025-05-22,Vigo,Bilbao,-6.77,express,en reparto
1874,2025-05-20,Valencia,Madrid,31.96,express,en reparto
1875,2025-05-10,Madrid,Bilbao,35.13,estandar,en camino
1876,2025-05-26,Vigo,Sevilla,41.12,estandar,en reparto
1877,2025-05-23,Valencia,Zaragoza,-8.75,express,en reparto
1878,2025-05-12,Sevilla,Vigo,10.33,express,en reparto
1879,2025-05-09,Sevilla,Vigo,-6.37,estandar,entregado
1880,2025-05-30,Valencia,Malaga,14.28,express,en camino
1881,2025-05-08,Zaragoza,Madrid,22.27,estandar,en reparto
1882,2025-05-21,Zaragoza,Bilbao,47.08,express,en camino
1883,2025-05-01,Bilbao,Valencia,31.77,estandar,en reparto
1884,2025-05-15,Granada,Malaga,16.89,express,en reparto
1885,2025-05-05,Madrid,Granada,2.31,express,en camino
1886,2025-05-13,Vigo,Malaga,-4.0,express,entregado
1887,2025-05-12,Vigo,Madrid,-8.42,express,entregado
1888,2025-05-10,Toledo,Valencia,8.21,express,en camino
1889,2025-05-24,Granada,Zaragoza,42.61,express,en camino
1890,2025-05-04,Valencia,Granada,14.75,estandar,entregado
1891,2025-05-02,Vigo,Valencia,28.23,estandar,entregado
1892,2025-05-06,Valencia,Vigo,19.69,express,en reparto
1893,2025-05-09,Barcelona,Toledo,18.22,estandar,entregado
1894,2025-05-17,Zaragoza,Granada,31.92,express,entregado
1895,2025-05-13,Madrid,Barcelona,16.57,estandar,en reparto
1896,2025-05-31,Zaragoza,Bilbao,-4.37,estandar,en reparto
1897,2025-05-03,Malaga,Vigo,25.35,express,entregado
1898,2025-05-21,Valencia,Madrid,26.93,express,en camino
1899,2025-05-12,Granada,Toledo,1.21,estandar,entregado
1900,2025-05-08,Valencia,Sevilla,34.23,estandar,entregado
1901,2025-05-25,Madrid,Granada,15.51,express,entregado
1902,2025-05-26,Bilbao,Vigo,10.02,estandar,en reparto
1903,2025-05-22,Bilbao,Vigo,29.67,express,en camino
1904,2025-05-22,Barcelona,Bilbao,-3.68,estandar,en reparto
1905,2025-05-10,Zaragoza,Sevilla,47.84,estandar,en camino
1906,2025-05-28,Valencia,Sevilla,22.91,express,en reparto
1907,2025-05-13,Barcelona,Granada,44.86,express,en camino
1908,2025-05-28,Valencia,Vigo,40.51,express,en camino
1909,2025-05-15,Sevilla,Malaga,42.2,estandar,en camino
1910,2025-05-11,Bilbao,Valencia,34.74,estandar,en camino
1911,2025-05-25,Valencia,Sevilla,48.6,express,en reparto
1912,2025-05-13,Madrid,Zaragoza,12.74,express,en camino
1913,2025-05-25,Valencia,Sevilla,17.77,estandar,en reparto
1914,2025-05-04,Toledo,Bilbao,3.88,express,entregado
1915,2025-05-06,Vigo,Granada,40.62,estandar,entregado
1916,2025-05-13,Vigo,Valencia,-9.51,estandar,entregado
1917,2025-05-10,Zaragoza,Madrid,-0.63,estandar,en camino
1918,2025-05-31,Sevilla,Zaragoza,19.11,estandar,en camino
1919,2025-05-26,Granada,Barcelona,36.43,estandar,en reparto
1920,2025-05-09,Zaragoza,Sevilla,,estandar,en reparto
1921,2025-05-13,Barcelona,Sevilla,39.43,estandar,entregado
1922,2025-05-26,Zaragoza,Bilbao,0.84,estandar,entregado
1923,2025-05-27,Toledo,Zaragoza,14.97,express,en reparto
1924,2025-05-29,Vigo,Madrid,10.89,express,en camino
1925,2025-05-25,Bilbao,Malaga,40.49,express,en reparto
1926,2025-05-16,Zaragoza,Valencia,-2.68,estandar,en reparto
1927,2025-05-31,Vigo,Malaga,44.53,express,entregado
1928,2025-05-24,Zaragoza,Granada,20.09,express,en reparto
1929,2025-05-07,Vigo,Malaga,12.66,express,en reparto
1930,2025-05-17,Barcelona,Bilbao,38.51,estandar,en reparto
1931,2025-05-31,Granada,Sevilla,37.82,express,en reparto
1932,2025-05-05,Malaga,Barcelona,45.41,express,en camino
1933,2025-05-25,Vigo,Zaragoza,17.37,estandar,en reparto
1934,2025-05-09,Valencia,Vigo,-2.81,express,en reparto
1935,2025-05-03,Malaga,Toledo,,express,entregado
1936,2025-05-29,Madrid,Zaragoza,30.55,express,en camino
1937,2025-05-30,Sevilla,Malaga,-4.92,estandar,en camino
1938,2025-05-19,Zaragoza,Barcelona,5.64,estandar,entregado
1939,2025-05-15,Vigo,Zaragoza,-1.93,express,entregado
1940,2025-05-18,Malaga,Madrid,31.7,express,en reparto
1941,2025-05-29,Madrid,Toledo,,express,entregado
1942,2025/05/17,Granada,Bilbao,-4.06,express,en reparto
1943,2025-05-10,Granada,Valencia,40.94,express,en reparto
1944,2025-05-30,Bilbao,Vigo,48.56,express,en reparto
1945,2025-05-11,Madrid,Barcelona,-8.05,express,en reparto
1946,2025-05-02,Valencia,Bilbao,-7.26,estandar,en reparto
1947,2025-05-30,Malaga,Granada,28.44,estandar,entregado
1948,2025-05-24,Granada,Malaga,24.73,express,entregado
1949,2025-05-17,Zaragoza,Malaga,37.84,estandar,en camino
1950,2025-05-31,Granada,Barcelona,27.11,express,entregado
1951,2025-05-09,Valencia,Granada,46.22,express,en reparto
1952,2025-05-24,Madrid,Bilbao,18.35,express,en reparto
1953,2025-05-13,Granada,Toledo,13.28,express,en camino
1954,2025-05-24,Granada,Madrid,10.12,estandar,entregado
1955,2025-05-18,Vigo,Toledo,33.34,estandar,en reparto
1956,2025-05-30,Madrid,Vigo,46.99,express,en camino
1957,2025-05-14,Toledo,Valencia,37.95,express,entregado
1958,2025-05-19,Barcelona,Malaga,12.41,express,en reparto
1959,2025-05-14,Barcelona,Sevilla,-3.24,estandar,en reparto
1960,2025-05-22,Toledo,Zaragoza,32.82,estandar,entregado
1961,2025-05-22,Vigo,Malaga,,estandar,en reparto
1962,2025-05-23,Malaga,Bilbao,15.92,estandar,en reparto
1963,2025-05-26,Sevilla,Vigo,15.66,express,en reparto
1964,2025-05-04,Granada,Valencia,28.24,estandar,en camino
1965,2025-05-14,Bilbao,Barcelona,23.73,express,en camino
1966,2025-05-27,Valencia,Granada,-6.03,express,en reparto
1967,2025-05-17,Vigo,Toledo,-9.59,express,en camino
1968,2025-05-30,Sevilla,Zaragoza,42.16,express,en reparto
1969,2025-05-01,Toledo,Madrid,-9.37,estandar,en camino
1970,2025-05-29,Vigo,Bilbao,39.39,estandar,en camino
1971,2025-05-24,Malaga,Granada,35.51,estandar,en camino
1972,2025-05-02,Zaragoza,Granada,38.01,estandar,en camino
1973,2025-05-03,Sevilla,Zaragoza,-5.36,express,entregado
1974,2025-05-15,Valencia,Bilbao,47.12,estandar,en reparto
1975,2025-05-25,Madrid,Zaragoza,13.54,estandar,en reparto
1976,2025-05-27,Madrid,Bilbao,-2.98,estandar,entregado
1977,2025-05-08,Sevilla,Barcelona,10.85,express,entregado
1978,2025-05-20,Bilbao,Toledo,41.72,estandar,entregado
1979,2025-05-25,Malaga,Toledo,43.93,estandar,en reparto
1980,2025-05-29,Granada,Valencia,26.95,express,en reparto
1981,2025-05-17,Toledo,Granada,49.68,express,entregado
1982,2025-05-04,Bilbao,Malaga,35.65,estandar,entregado
1983,2025-05-22,Zaragoza,Toledo,-3.85,express,en reparto
1984,2025-05-02,Madrid,Sevilla,21.56,express,en camino
1985,2025-05-13,Granada,Bilbao,11.83,express,en camino
1986,2025-05-02,Bilbao,Valencia,44.19,express,entregado
1987,2025-05-09,Bilbao,Barcelona,16.77,estandar,entregado
1988,2025-05-09,Barcelona,Toledo,31.9,express,en camino
1989,2025-05-20,Bilbao,Zaragoza,-3.37,express,entregado
1990,2025-05-25,Granada,Vigo,16.68,estandar,en camino
1991,2025-05-17,Valencia,Bilbao,-2.41,estandar,en reparto
1992,2025-05-17,Valencia,Barcelona,-3.18,estandar,entregado
1993,2025-05-25,Barcelona,Vigo,32.3,estandar,en reparto
1994,2025-05-14,Toledo,Granada,3.22,estandar,en camino
1995,2025-05-13,Bilbao,Toledo,27.16,estandar,en reparto
1996,2025-05-01,Sevilla,Granada,29.1,express,entregado
1997,2025-05-14,Toledo,Barcelona,21.61,estandar,en reparto
1998,2025-05-18,Valencia,Vigo,38.86,estandar,en reparto
1999,2025-05-16,Vigo,Barcelona,0.12,estandar,en reparto
2000,2025-05-10,Vigo,Barcelona,33.49,estandar,entregado
2001,2025-05-12,Madrid,Granada,34.0,express,en reparto
2002,2025-05-24,Barcelona,Bilbao,0.18,estandar,en reparto
2003,2025-05-15,Madrid,Valencia,29.83,express,entregado
2004,2025-05-15,Valencia,Sevilla,14.84,estandar,entregado
2005,2025-05-15,Vigo,Valencia,33.23,estandar,en reparto
2006,2025-05-25,Zaragoza,Vigo,20.84,express,entregado
2007,2025-05-05,Sevilla,Bilbao,31.68,estandar,en camino
2008,2025-05-28,Barcelona,Valencia,29.83,estandar,en camino
2009,2025-05-15,Madrid,Barcelona,-2.53,express,en reparto
2010,2025-05-19,Madrid,Granada,-5.7,express,en reparto
2011,2025-05-02,Zaragoza,Barcelona,43.12,express,en camino
2012,2025-05-18,Vigo,Malaga,40.42,estandar,en reparto
2013,2025-05-17,Sevilla,Barcelona,26.43,express,en camino
2014,2025-05-11,Sevilla,Vigo,15.96,express,en camino
2015,2025-05-29,Zaragoza,Vigo,2.45,estandar,en reparto
2016,2025-05-02,Sevilla,Vigo,-9.32,estandar,en reparto
2017,2025-05-01,Vigo,Madrid,45.08,express,entregado
2018,2025-05-01,Valencia,Vigo,17.19,express,en camino
2019,2025-05-16,Valencia,Barcelona,33.12,express,en reparto
2020,2025-05-29,Zaragoza,Bilbao,33.29,express,en reparto
2021,2025-05-26,Toledo,Valencia,-5.49,express,en reparto
2022,2025-05-11,Granada,Toledo,-3.33,express,en reparto
2023,2025-05-26,Toledo,Sevilla,-2.81,estandar,en reparto
2024,2025-05-27,Malaga,Bilbao,43.24,express,en camino
2025,2025-05-31,Madrid,Malaga,34.58,estandar,en reparto
2026,2025-05-08,Madrid,Valencia,13.88,estandar,en camino
2027,2025-05-13,Valencia,Barcelona,41.11,express,en camino
2028,2025-05-03,Malaga,Barcelona,6.51,express,en camino
2029,2025-05-20,Granada,Vigo,39.02,express,en reparto
2030,2025-05-24,Bilbao,Sevilla,41.78,estandar,en camino
2031,2025-05-12,Madrid,Malaga,16.71,estandar,entregado
2032,2025-05-29,Vigo,Barcelona,-1.27,estandar,en camino
2033,2025-05-10,Bilbao,Zaragoza,35.5,express,en camino
2034,2025-05-29,Valencia,Barcelona,48.51,express,entregado
